year,month,day,hour,solarenergy
2023,10,21,17,35.1
2023,10,21,18,192.5
2023,10,21,19,102.3
2023,10,21,20,94.9
2023,10,21,21,42.3
2023,10,21,22,84.1
2023,10,21,23,14.7
2023,10,22,0,140.2
2023,10,22,1,47.1
2023,10,22,2,209.7
2023,10,22,3,44.5
2023,10,22,4,73.9
2023,10,22,5,122.1
2023,10,22,6,165.5
2023,10,22,7,172.8
2023,10,22,8,173.0
2023,10,22,9,46.0
2023,10,22,10,198.3
2023,10,22,11,123.8
2023,10,22,12,54.9
2023,10,22,13,128.3
2023,10,22,14,16.0
2023,10,22,15,57.8
2023,10,22,16,92.2
2023,10,22,17,66.0
2023,10,22,18,50.0
2023,10,22,19,36.6
2023,10,22,20,36.6
2023,10,22,21,75.1
2023,10,22,22,18.2
2023,10,22,23,62.5
2023,10,23,0,12.4
2023,10,23,1,49.7
2023,10,23,2,219.4
2023,10,23,3,31.9
2023,10,23,4,145.0
2023,10,23,5,40.7
2023,10,23,6,188.0
2023,10,23,7,58.5
2023,10,23,8,122.2
2023,10,23,9,70.0
2023,10,23,10,123.2
2023,10,23,11,107.0
2023,10,23,12,185.9
2023,10,23,13,83.3
2023,10,23,14,77.0
2023,10,23,15,42.6
2023,10,23,16,117.7
2023,10,23,17,32.3
2023,10,23,18,80.5
2023,10,23,19,186.6
2023,10,23,20,45.1
2023,10,23,21,86.5
2023,10,23,22,132.1
2023,10,23,23,61.5
2023,10,24,0,51.6
2023,10,24,1,93.2
2023,10,24,2,89.5
2023,10,24,3,62.6
2023,10,24,4,114.8
2023,10,24,5,57.3
2023,10,24,6,145.5
2023,10,24,7,122.9
2023,10,24,8,145.7
2023,10,24,9,26.4
2023,10,24,10,119.2
2023,10,24,11,22.2
2023,10,24,12,13.0
2023,10,24,13,38.9
2023,10,24,14,68.9
2023,10,24,15,151.0
2023,10,24,16,71.3
2023,10,24,17,31.3
2023,10,24,18,175.7
2023,10,24,19,21.2
2023,10,24,20,78.5
2023,10,24,21,111.3
2023,10,24,22,45.2
2023,10,24,23,91.3
2023,10,25,0,215.3
2023,10,25,1,66.3
2023,10,25,2,84.5
2023,10,25,3,24.9
2023,10,25,4,53.1
2023,10,25,5,53.4
2023,10,25,6,31.8
2023,10,25,7,66.3
2023,10,25,8,73.6
2023,10,25,9,88.1
2023,10,25,10,82.7
2023,10,25,11,30.6
2023,10,25,12,146.2
2023,10,25,13,85.7
2023,10,25,14,48.6
2023,10,25,15,116.7
2023,10,25,16,119.7
2023,10,25,17,114.5
2023,10,25,18,170.0
2023,10,25,19,232.8
2023,10,25,20,70.2
2023,10,25,21,157.4
2023,10,25,22,78.0
2023,10,25,23,36.9
2023,10,26,0,83.3
2023,10,26,1,19.2
2023,10,26,2,109.3
2023,10,26,3,145.7
2023,10,26,4,41.4
2023,10,26,5,12.7
2023,10,26,6,11.4
2023,10,26,7,152.3
2023,10,26,8,227.5
2023,10,26,9,49.5
2023,10,26,10,11.7
2023,10,26,11,34.9
2023,10,26,12,220.3
2023,10,26,13,112.5
2023,10,26,14,79.8
2023,10,26,15,148.4
2023,10,26,16,51.5
2023,10,26,17,34.6
2023,10,26,18,11.9
2023,10,26,19,65.2
2023,10,26,20,97.7
2023,10,26,21,77.0
2023,10,26,22,59.8
2023,10,26,23,75.9
2023,10,27,0,64.3
2023,10,27,1,58.2
2023,10,27,2,158.8
2023,10,27,3,153.4
2023,10,27,4,87.3
2023,10,27,5,169.6
2023,10,27,6,110.5
2023,10,27,7,20.2
2023,10,27,8,66.0
2023,10,27,9,11.8
2023,10,27,10,52.8
2023,10,27,11,89.0
2023,10,27,12,25.4
2023,10,27,13,52.6
2023,10,27,14,54.3
2023,10,27,15,84.9
2023,10,27,16,51.2
2023,10,27,17,24.7
2023,10,27,18,40.2
2023,10,27,19,63.8
2023,10,27,20,12.2
2023,10,27,21,57.4
2023,10,27,22,66.9
2023,10,27,23,78.3
2023,10,28,0,94.2
2023,10,28,1,39.4
2023,10,28,2,149.9
2023,10,28,3,44.0
2023,10,28,4,73.2
2023,10,28,5,41.7
2023,10,28,6,30.7
2023,10,28,7,147.5
2023,10,28,8,25.3
2023,10,28,9,100.7
2023,10,28,10,142.6
2023,10,28,11,62.4
2023,10,28,12,43.5
2023,10,28,13,237.7
2023,10,28,14,120.4
2023,10,28,15,118.8
2023,10,28,16,159.9
2023,10,28,17,12.7
2023,10,28,18,49.1
2023,10,28,19,24.7
2023,10,28,20,41.1
2023,10,28,21,56.1
2023,10,28,22,92.1
2023,10,28,23,62.8
2023,10,29,0,46.8
2023,10,29,1,119.0
2023,10,29,2,30.7
2023,10,29,3,126.3
2023,10,29,4,66.7
2023,10,29,5,133.0
2023,10,29,6,212.3
2023,10,29,7,68.3
2023,10,29,8,147.6
2023,10,29,9,130.0
2023,10,29,10,15.8
2023,10,29,11,61.5
2023,10,29,12,47.5
2023,10,29,13,60.9
2023,10,29,14,94.7
2023,10,29,15,53.4
2023,10,29,16,56.0
2023,10,29,17,46.6
2023,10,29,18,80.5
2023,10,29,19,77.9
2023,10,29,20,96.8
2023,10,29,21,45.6
2023,10,29,22,27.3
2023,10,29,23,98.4
2023,10,30,0,55.4
2023,10,30,1,152.9
2023,10,30,2,34.6
2023,10,30,3,115.9
2023,10,30,4,41.7
2023,10,30,5,56.6
2023,10,30,6,33.1
2023,10,30,7,40.9
2023,10,30,8,48.4
2023,10,30,9,77.5
2023,10,30,10,125.5
2023,10,30,11,113.7
2023,10,30,12,35.3
2023,10,30,13,57.1
2023,10,30,14,126.4
2023,10,30,15,27.1
2023,10,30,16,49.4
2023,10,30,17,112.7
2023,10,30,18,25.5
2023,10,30,19,66.0
2023,10,30,20,21.0
2023,10,30,21,63.6
2023,10,30,22,115.7
2023,10,30,23,130.3
2023,10,31,0,90.6
2023,10,31,1,68.2
2023,10,31,2,31.5
2023,10,31,3,38.9
2023,10,31,4,93.5
2023,10,31,5,47.9
2023,10,31,6,55.5
2023,10,31,7,44.1
2023,10,31,8,42.4
2023,10,31,9,26.4
2023,10,31,10,116.2
2023,10,31,11,27.8
2023,10,31,12,68.8
2023,10,31,13,28.6
2023,10,31,14,28.4
2023,10,31,15,144.5
2023,10,31,16,69.1
2023,10,31,17,18.7
2023,10,31,18,107.3
2023,10,31,19,77.4
2023,10,31,20,43.0
2023,10,31,21,25.3
2023,10,31,22,112.2
2023,10,31,23,210.9
2023,11,1,0,39.9
2023,11,1,1,30.4
2023,11,1,2,83.7
2023,11,1,3,55.6
2023,11,1,4,23.1
2023,11,1,5,221.8
2023,11,1,6,221.4
2023,11,1,7,74.3
2023,11,1,8,115.0
2023,11,1,9,45.2
2023,11,1,10,99.7
2023,11,1,11,98.2
2023,11,1,12,191.3
2023,11,1,13,32.6
2023,11,1,14,42.5
2023,11,1,15,65.0
2023,11,1,16,137.4
2023,11,1,17,20.3
2023,11,1,18,46.6
2023,11,1,19,73.5
2023,11,1,20,102.8
2023,11,1,21,81.5
2023,11,1,22,19.9
2023,11,1,23,176.7
2023,11,2,0,102.5
2023,11,2,1,148.9
2023,11,2,2,164.0
2023,11,2,3,23.4
2023,11,2,4,114.2
2023,11,2,5,98.4
2023,11,2,6,63.2
2023,11,2,7,87.9
2023,11,2,8,79.7
2023,11,2,9,120.8
2023,11,2,10,64.0
2023,11,2,11,24.2
2023,11,2,12,76.6
2023,11,2,13,124.4
2023,11,2,14,38.1
2023,11,2,15,13.9
2023,11,2,16,29.5
2023,11,2,17,172.3
2023,11,2,18,50.9
2023,11,2,19,62.8
2023,11,2,20,155.8
2023,11,2,21,160.0
2023,11,2,22,161.9
2023,11,2,23,101.2
2023,11,3,0,42.7
2023,11,3,1,89.9
2023,11,3,2,176.5
2023,11,3,3,26.7
2023,11,3,4,13.0
2023,11,3,5,48.4
2023,11,3,6,143.8
2023,11,3,7,237.9
2023,11,3,8,106.0
2023,11,3,9,32.1
2023,11,3,10,75.0
2023,11,3,11,34.5
2023,11,3,12,81.3
2023,11,3,13,16.2
2023,11,3,14,23.5
2023,11,3,15,56.9
2023,11,3,16,10.8
2023,11,3,17,146.6
2023,11,3,18,35.3
2023,11,3,19,112.7
2023,11,3,20,55.7
2023,11,3,21,102.4
2023,11,3,22,95.0
2023,11,3,23,59.4
2023,11,4,0,115.7
2023,11,4,1,40.7
2023,11,4,2,29.1
2023,11,4,3,41.8
2023,11,4,4,80.9
2023,11,4,5,135.8
2023,11,4,6,39.0
2023,11,4,7,77.2
2023,11,4,8,94.3
2023,11,4,9,200.1
2023,11,4,10,39.8
2023,11,4,11,25.8
2023,11,4,12,36.5
2023,11,4,13,66.0
2023,11,4,14,174.6
2023,11,4,15,38.6
2023,11,4,16,191.2
2023,11,4,17,181.4
2023,11,4,18,43.8
2023,11,4,19,136.6
2023,11,4,20,34.9
2023,11,4,21,151.0
2023,11,4,22,155.9
2023,11,4,23,59.4
2023,11,5,0,36.8
2023,11,5,1,69.7
2023,11,5,2,42.1
2023,11,5,3,162.7
2023,11,5,4,110.8
2023,11,5,5,53.6
2023,11,5,6,35.2
2023,11,5,7,56.6
2023,11,5,8,51.2
2023,11,5,9,65.4
2023,11,5,10,87.7
2023,11,5,11,59.4
2023,11,5,12,138.2
2023,11,5,13,92.4
2023,11,5,14,105.7
2023,11,5,15,103.0
2023,11,5,16,75.1
2023,11,5,17,146.1
2023,11,5,18,97.4
2023,11,5,19,17.3
2023,11,5,20,137.5
2023,11,5,21,15.1
2023,11,5,22,42.4
2023,11,5,23,102.0
2023,11,6,0,81.2
2023,11,6,1,128.8
2023,11,6,2,44.7
2023,11,6,3,137.6
2023,11,6,4,21.8
2023,11,6,5,131.6
2023,11,6,6,51.2
2023,11,6,7,147.5
2023,11,6,8,189.8
2023,11,6,9,242.2
2023,11,6,10,163.8
2023,11,6,11,121.9
2023,11,6,12,104.1
2023,11,6,13,16.0
2023,11,6,14,20.8
2023,11,6,15,29.1
2023,11,6,16,87.1
2023,11,6,17,37.8
2023,11,6,18,179.9
2023,11,6,19,68.3
2023,11,6,20,19.8
2023,11,6,21,61.9
2023,11,6,22,35.0
2023,11,6,23,163.2
2023,11,7,0,92.7
2023,11,7,1,36.9
2023,11,7,2,43.5
2023,11,7,3,96.3
2023,11,7,4,97.9
2023,11,7,5,39.7
2023,11,7,6,119.8
2023,11,7,7,93.9
2023,11,7,8,24.6
2023,11,7,9,111.8
2023,11,7,10,17.1
2023,11,7,11,197.8
2023,11,7,12,32.8
2023,11,7,13,52.7
2023,11,7,14,88.7
2023,11,7,15,31.0
2023,11,7,16,96.8
2023,11,7,17,93.2
2023,11,7,18,175.2
2023,11,7,19,65.5
2023,11,7,20,210.4
2023,11,7,21,103.5
2023,11,7,22,146.5
2023,11,7,23,58.6
2023,11,8,0,131.5
2023,11,8,1,115.1
2023,11,8,2,24.0
2023,11,8,3,38.3
2023,11,8,4,53.0
2023,11,8,5,94.6
2023,11,8,6,63.4
2023,11,8,7,94.4
2023,11,8,8,49.5
2023,11,8,9,40.1
2023,11,8,10,99.2
2023,11,8,11,143.8
2023,11,8,12,14.3
2023,11,8,13,155.9
2023,11,8,14,33.3
2023,11,8,15,57.8
2023,11,8,16,78.1
2023,11,8,17,67.3
2023,11,8,18,139.7
2023,11,8,19,144.0
2023,11,8,20,101.0
2023,11,8,21,52.1
2023,11,8,22,33.9
2023,11,8,23,23.4
2023,11,9,0,57.2
2023,11,9,1,180.8
2023,11,9,2,24.4
2023,11,9,3,145.2
2023,11,9,4,109.9
2023,11,9,5,84.4
2023,11,9,6,128.6
2023,11,9,7,20.9
2023,11,9,8,103.0
2023,11,9,9,62.9
2023,11,9,10,35.0
2023,11,9,11,115.2
2023,11,9,12,37.0
2023,11,9,13,34.6
2023,11,9,14,104.3
2023,11,9,15,131.7
2023,11,9,16,57.3
2023,11,9,17,89.9
2023,11,9,18,31.9
2023,11,9,19,47.6
2023,11,9,20,173.8
2023,11,9,21,20.7
2023,11,9,22,71.2
2023,11,9,23,44.4
2023,11,10,0,36.3
2023,11,10,1,51.6
2023,11,10,2,48.8
2023,11,10,3,71.7
2023,11,10,4,45.8
2023,11,10,5,69.2
2023,11,10,6,24.4
2023,11,10,7,22.6
2023,11,10,8,46.9
2023,11,10,9,113.3
2023,11,10,10,35.5
2023,11,10,11,23.6
2023,11,10,12,43.8
2023,11,10,13,45.0
2023,11,10,14,39.3
2023,11,10,15,177.2
2023,11,10,16,8.9
2023,11,10,17,41.0
2023,11,10,18,47.7
2023,11,10,19,208.3
2023,11,10,20,131.2
2023,11,10,21,59.0
2023,11,10,22,81.4
2023,11,10,23,39.9
2023,11,11,0,73.0
2023,11,11,1,45.5
2023,11,11,2,123.8
2023,11,11,3,193.9
2023,11,11,4,30.0
2023,11,11,5,28.4
2023,11,11,6,100.0
2023,11,11,7,30.5
2023,11,11,8,32.0
2023,11,11,9,61.5
2023,11,11,10,88.4
2023,11,11,11,21.4
2023,11,11,12,168.7
2023,11,11,13,24.2
2023,11,11,14,236.1
2023,11,11,15,46.2
2023,11,11,16,59.9
2023,11,11,17,28.4
2023,11,11,18,179.3
2023,11,11,19,166.3
2023,11,11,20,76.5
2023,11,11,21,28.3
2023,11,11,22,94.7
2023,11,11,23,67.0
2023,11,12,0,19.9
2023,11,12,1,111.2
2023,11,12,2,108.0
2023,11,12,3,170.8
2023,11,12,4,60.9
2023,11,12,5,71.7
2023,11,12,6,37.7
2023,11,12,7,25.1
2023,11,12,8,6.8
2023,11,12,9,31.4
2023,11,12,10,105.2
2023,11,12,11,105.2
2023,11,12,12,126.1
2023,11,12,13,225.6
2023,11,12,14,30.6
2023,11,12,15,17.1
2023,11,12,16,107.6
2023,11,12,17,206.3
2023,11,12,18,115.1
2023,11,12,19,137.2
2023,11,12,20,18.9
2023,11,12,21,25.7
2023,11,12,22,102.2
2023,11,12,23,10.6
2023,11,13,0,81.2
2023,11,13,1,126.4
2023,11,13,2,166.5
2023,11,13,3,69.1
2023,11,13,4,26.4
2023,11,13,5,46.6
2023,11,13,6,50.2
2023,11,13,7,109.4
2023,11,13,8,62.7
2023,11,13,9,63.7
2023,11,13,10,172.4
2023,11,13,11,31.8
2023,11,13,12,143.8
2023,11,13,13,123.1
2023,11,13,14,97.0
2023,11,13,15,132.8
2023,11,13,16,121.1
2023,11,13,17,187.2
2023,11,13,18,88.9
2023,11,13,19,167.5
2023,11,13,20,78.6
2023,11,13,21,79.9
2023,11,13,22,114.7
2023,11,13,23,127.2
2023,11,14,0,123.3
2023,11,14,1,18.2
2023,11,14,2,76.0
2023,11,14,3,22.0
2023,11,14,4,28.1
2023,11,14,5,110.9
2023,11,14,6,94.4
2023,11,14,7,55.3
2023,11,14,8,19.6
2023,11,14,9,59.7
2023,11,14,10,21.9
2023,11,14,11,99.6
2023,11,14,12,98.4
2023,11,14,13,200.4
2023,11,14,14,31.4
2023,11,14,15,135.7
2023,11,14,16,117.6
2023,11,14,17,62.6
2023,11,14,18,235.2
2023,11,14,19,94.5
2023,11,14,20,184.1
2023,11,14,21,31.3
2023,11,14,22,109.4
2023,11,14,23,78.3
2023,11,15,0,41.8
2023,11,15,1,89.4
2023,11,15,2,8.2
2023,11,15,3,146.1
2023,11,15,4,143.1
2023,11,15,5,88.9
2023,11,15,6,88.2
2023,11,15,7,25.6
2023,11,15,8,141.9
2023,11,15,9,29.1
2023,11,15,10,107.8
2023,11,15,11,19.2
2023,11,15,12,46.0
2023,11,15,13,24.0
2023,11,15,14,91.2
2023,11,15,15,86.1
2023,11,15,16,53.1
2023,11,15,17,15.4
2023,11,15,18,12.8
2023,11,15,19,148.5
2023,11,15,20,148.0
2023,11,15,21,30.4
2023,11,15,22,38.9
2023,11,15,23,22.5
2023,11,16,0,120.3
2023,11,16,1,98.6
2023,11,16,2,136.5
2023,11,16,3,70.7
2023,11,16,4,106.5
2023,11,16,5,126.5
2023,11,16,6,81.9
2023,11,16,7,100.2
2023,11,16,8,43.8
2023,11,16,9,130.9
2023,11,16,10,101.9
2023,11,16,11,18.1
2023,11,16,12,22.0
2023,11,16,13,106.5
2023,11,16,14,104.6
2023,11,16,15,113.8
2023,11,16,16,113.3
2023,11,16,17,124.5
2023,11,16,18,79.6
2023,11,16,19,24.7
2023,11,16,20,26.4
2023,11,16,21,130.1
2023,11,16,22,222.9
2023,11,16,23,76.6
2023,11,17,0,88.0
2023,11,17,1,31.3
2023,11,17,2,39.7
2023,11,17,3,69.8
2023,11,17,4,123.2
2023,11,17,5,54.1
2023,11,17,6,80.5
2023,11,17,7,167.8
2023,11,17,8,51.9
2023,11,17,9,36.7
2023,11,17,10,20.1
2023,11,17,11,54.3
2023,11,17,12,45.3
2023,11,17,13,159.4
2023,11,17,14,117.3
2023,11,17,15,46.1
2023,11,17,16,20.9
2023,11,17,17,122.7
2023,11,17,18,103.0
2023,11,17,19,15.7
2023,11,17,20,74.7
2023,11,17,21,96.5
2023,11,17,22,55.4
2023,11,17,23,13.3
2023,11,18,0,57.6
2023,11,18,1,124.1
2023,11,18,2,21.1
2023,11,18,3,98.6
2023,11,18,4,116.9
2023,11,18,5,20.2
2023,11,18,6,32.9
2023,11,18,7,33.3
2023,11,18,8,123.7
2023,11,18,9,164.8
2023,11,18,10,73.6
2023,11,18,11,41.7
2023,11,18,12,46.3
2023,11,18,13,88.8
2023,11,18,14,49.3
2023,11,18,15,53.8
2023,11,18,16,91.3
2023,11,18,17,144.4
2023,11,18,18,35.2
2023,11,18,19,105.0
2023,11,18,20,89.1
2023,11,18,21,31.2
2023,11,18,22,110.5
2023,11,18,23,126.9
2023,11,19,0,26.8
2023,11,19,1,29.5
2023,11,19,2,29.2
2023,11,19,3,123.0
2023,11,19,4,130.8
2023,11,19,5,127.7
2023,11,19,6,76.5
2023,11,19,7,53.1
2023,11,19,8,177.9
2023,11,19,9,33.1
2023,11,19,10,11.4
2023,11,19,11,103.4
2023,11,19,12,204.9
2023,11,19,13,19.3
2023,11,19,14,146.7
2023,11,19,15,78.4
2023,11,19,16,27.7
2023,11,19,17,65.7
2023,11,19,18,209.8
2023,11,19,19,13.3
2023,11,19,20,86.1
2023,11,19,21,46.0
2023,11,19,22,45.8
2023,11,19,23,26.0
2023,11,20,0,117.9
2023,11,20,1,180.1
2023,11,20,2,30.1
2023,11,20,3,139.1
2023,11,20,4,8.0
2023,11,20,5,46.0
2023,11,20,6,87.8
2023,11,20,7,21.6
2023,11,20,8,75.7
2023,11,20,9,22.8
2023,11,20,10,88.8
2023,11,20,11,90.8
2023,11,20,12,71.7
2023,11,20,13,142.0
2023,11,20,14,141.3
2023,11,20,15,29.4
2023,11,20,16,62.3
2023,11,20,17,108.3
2023,11,20,18,15.6
2023,11,20,19,36.4
2023,11,20,20,19.3
2023,11,20,21,44.1
2023,11,20,22,27.9
2023,11,20,23,86.1
2023,11,21,0,53.5
2023,11,21,1,47.5
2023,11,21,2,32.5
2023,11,21,3,170.9
2023,11,21,4,97.5
2023,11,21,5,14.6
2023,11,21,6,17.2
2023,11,21,7,126.3
2023,11,21,8,155.1
2023,11,21,9,43.2
2023,11,21,10,13.4
2023,11,21,11,38.5
2023,11,21,12,177.8
2023,11,21,13,18.8
2023,11,21,14,95.0
2023,11,21,15,64.3
2023,11,21,16,52.2
2023,11,21,17,56.5
2023,11,21,18,104.4
2023,11,21,19,69.0
2023,11,21,20,70.9
2023,11,21,21,51.6
2023,11,21,22,74.0
2023,11,21,23,126.5
2023,11,22,0,60.3
2023,11,22,1,48.3
2023,11,22,2,63.6
2023,11,22,3,47.9
2023,11,22,4,30.6
2023,11,22,5,19.1
2023,11,22,6,18.7
2023,11,22,7,14.5
2023,11,22,8,55.7
2023,11,22,9,75.7
2023,11,22,10,40.6
2023,11,22,11,114.2
2023,11,22,12,79.6
2023,11,22,13,150.8
2023,11,22,14,23.1
2023,11,22,15,82.6
2023,11,22,16,28.5
2023,11,22,17,69.2
2023,11,22,18,88.0
2023,11,22,19,59.9
2023,11,22,20,106.5
2023,11,22,21,26.9
2023,11,22,22,168.4
2023,11,22,23,92.5
2023,11,23,0,63.6
2023,11,23,1,164.0
2023,11,23,2,7.6
2023,11,23,3,42.9
2023,11,23,4,7.2
2023,11,23,5,23.2
2023,11,23,6,73.7
2023,11,23,7,40.4
2023,11,23,8,105.5
2023,11,23,9,50.8
2023,11,23,10,37.7
2023,11,23,11,111.0
2023,11,23,12,17.1
2023,11,23,13,36.1
2023,11,23,14,73.7
2023,11,23,15,50.3
2023,11,23,16,28.4
2023,11,23,17,56.9
2023,11,23,18,54.5
2023,11,23,19,55.4
2023,11,23,20,49.4
2023,11,23,21,221.3
2023,11,23,22,134.3
2023,11,23,23,88.6
2023,11,24,0,42.6
2023,11,24,1,68.5
2023,11,24,2,109.3
2023,11,24,3,33.7
2023,11,24,4,96.4
2023,11,24,5,44.3
2023,11,24,6,109.9
2023,11,24,7,75.5
2023,11,24,8,13.8
2023,11,24,9,167.4
2023,11,24,10,216.6
2023,11,24,11,151.9
2023,11,24,12,69.5
2023,11,24,13,113.4
2023,11,24,14,174.0
2023,11,24,15,159.6
2023,11,24,16,52.5
2023,11,24,17,56.9
2023,11,24,18,98.7
2023,11,24,19,10.8
2023,11,24,20,70.5
2023,11,24,21,172.0
2023,11,24,22,33.9
2023,11,24,23,43.7
2023,11,25,0,21.0
2023,11,25,1,104.2
2023,11,25,2,35.8
2023,11,25,3,47.4
2023,11,25,4,79.2
2023,11,25,5,77.8
2023,11,25,6,43.4
2023,11,25,7,58.0
2023,11,25,8,119.0
2023,11,25,9,44.3
2023,11,25,10,36.0
2023,11,25,11,13.3
2023,11,25,12,71.1
2023,11,25,13,70.0
2023,11,25,14,117.8
2023,11,25,15,21.1
2023,11,25,16,117.4
2023,11,25,17,50.7
2023,11,25,18,171.8
2023,11,25,19,34.7
2023,11,25,20,46.9
2023,11,25,21,89.5
2023,11,25,22,26.8
2023,11,25,23,50.2
2023,11,26,0,51.1
2023,11,26,1,125.5
2023,11,26,2,54.3
2023,11,26,3,137.5
2023,11,26,4,38.1
2023,11,26,5,128.9
2023,11,26,6,151.0
2023,11,26,7,23.9
2023,11,26,8,42.9
2023,11,26,9,172.2
2023,11,26,10,53.8
2023,11,26,11,177.4
2023,11,26,12,81.0
2023,11,26,13,155.8
2023,11,26,14,33.1
2023,11,26,15,93.2
2023,11,26,16,41.8
2023,11,26,17,92.5
2023,11,26,18,84.5
2023,11,26,19,153.9
2023,11,26,20,62.4
2023,11,26,21,12.8
2023,11,26,22,9.3
2023,11,26,23,109.8
2023,11,27,0,67.5
2023,11,27,1,81.0
2023,11,27,2,111.3
2023,11,27,3,19.1
2023,11,27,4,22.6
2023,11,27,5,56.7
2023,11,27,6,52.5
2023,11,27,7,150.5
2023,11,27,8,36.7
2023,11,27,9,31.1
2023,11,27,10,169.1
2023,11,27,11,22.4
2023,11,27,12,30.0
2023,11,27,13,99.9
2023,11,27,14,30.9
2023,11,27,15,37.0
2023,11,27,16,51.2
2023,11,27,17,47.4
2023,11,27,18,65.1
2023,11,27,19,200.8
2023,11,27,20,16.7
2023,11,27,21,81.5
2023,11,27,22,67.0
2023,11,27,23,156.1
2023,11,28,0,27.5
2023,11,28,1,86.7
2023,11,28,2,110.7
2023,11,28,3,53.9
2023,11,28,4,72.9
2023,11,28,5,155.5
2023,11,28,6,14.8
2023,11,28,7,177.9
2023,11,28,8,128.4
2023,11,28,9,64.6
2023,11,28,10,39.9
2023,11,28,11,36.3
2023,11,28,12,25.2
2023,11,28,13,236.7
2023,11,28,14,7.7
2023,11,28,15,81.4
2023,11,28,16,17.5
2023,11,28,17,25.1
2023,11,28,18,40.7
2023,11,28,19,50.8
2023,11,28,20,72.8
2023,11,28,21,107.7
2023,11,28,22,64.6
2023,11,28,23,137.3
2023,11,29,0,75.3
2023,11,29,1,63.0
2023,11,29,2,154.2
2023,11,29,3,73.7
2023,11,29,4,100.2
2023,11,29,5,8.9
2023,11,29,6,37.8
2023,11,29,7,47.9
2023,11,29,8,66.7
2023,11,29,9,126.4
2023,11,29,10,87.7
2023,11,29,11,91.9
2023,11,29,12,17.2
2023,11,29,13,96.3
2023,11,29,14,195.2
2023,11,29,15,47.0
2023,11,29,16,76.5
2023,11,29,17,70.9
2023,11,29,18,26.4
2023,11,29,19,49.3
2023,11,29,20,58.1
2023,11,29,21,61.4
2023,11,29,22,29.1
2023,11,29,23,69.2
2023,11,30,0,18.1
2023,11,30,1,93.7
2023,11,30,2,120.1
2023,11,30,3,68.2
2023,11,30,4,63.4
2023,11,30,5,61.8
2023,11,30,6,51.4
2023,11,30,7,153.8
2023,11,30,8,108.5
2023,11,30,9,108.2
2023,11,30,10,131.1
2023,11,30,11,27.7
2023,11,30,12,68.8
2023,11,30,13,20.9
2023,11,30,14,95.8
2023,11,30,15,74.6
2023,11,30,16,24.3
2023,11,30,17,92.3
2023,11,30,18,132.5
2023,11,30,19,75.6
2023,11,30,20,7.2
2023,11,30,21,108.5
2023,11,30,22,110.1
2023,11,30,23,88.1
2023,12,1,0,5.9
2023,12,1,1,43.8
2023,12,1,2,74.3
2023,12,1,3,8.4
2023,12,1,4,27.3
2023,12,1,5,4.8
2023,12,1,6,19.9
2023,12,1,7,3.8
2023,12,1,8,4.9
2023,12,1,9,77.0
2023,12,1,10,8.4
2023,12,1,11,71.2
2023,12,1,12,50.1
2023,12,1,13,1.6
2023,12,1,14,45.9
2023,12,1,15,25.2
2023,12,1,16,65.4
2023,12,1,17,35.7
2023,12,1,18,0.9
2023,12,1,19,84.7
2023,12,1,20,24.6
2023,12,1,21,0.4
2023,12,1,22,79.5
2023,12,1,23,18.0
2023,12,2,0,36.2
2023,12,2,1,12.6
2023,12,2,2,16.6
2023,12,2,3,32.1
2023,12,2,4,45.0
2023,12,2,5,109.8
2023,12,2,6,57.3
2023,12,2,7,19.3
2023,12,2,8,3.4
2023,12,2,9,21.6
2023,12,2,10,31.5
2023,12,2,11,42.8
2023,12,2,12,70.6
2023,12,2,13,55.6
2023,12,2,14,31.4
2023,12,2,15,73.9
2023,12,2,16,16.2
2023,12,2,17,10.0
2023,12,2,18,62.7
2023,12,2,19,14.1
2023,12,2,20,79.0
2023,12,2,21,21.6
2023,12,2,22,1.1
2023,12,2,23,27.6
2023,12,3,0,68.2
2023,12,3,1,36.2
2023,12,3,2,97.5
2023,12,3,3,22.0
2023,12,3,4,29.2
2023,12,3,5,40.4
2023,12,3,6,137.5
2023,12,3,7,50.1
2023,12,3,8,0.5
2023,12,3,9,18.1
2023,12,3,10,6.2
2023,12,3,11,40.2
2023,12,3,12,149.3
2023,12,3,13,89.5
2023,12,3,14,40.5
2023,12,3,15,0.8
2023,12,3,16,9.3
2023,12,3,17,20.7
2023,12,3,18,90.1
2023,12,3,19,102.4
2023,12,3,20,45.9
2023,12,3,21,28.9
2023,12,3,22,30.4
2023,12,3,23,68.2
2023,12,4,0,131.2
2023,12,4,1,90.8
2023,12,4,2,7.9
2023,12,4,3,21.9
2023,12,4,4,40.8
2023,12,4,5,55.0
2023,12,4,6,25.1
2023,12,4,7,47.7
2023,12,4,8,64.0
2023,12,4,9,52.6
2023,12,4,10,112.3
2023,12,4,11,25.7
2023,12,4,12,80.7
2023,12,4,13,4.4
2023,12,4,14,72.4
2023,12,4,15,8.7
2023,12,4,16,1.8
2023,12,4,17,12.2
2023,12,4,18,6.6
2023,12,4,19,30.2
2023,12,4,20,3.2
2023,12,4,21,17.6
2023,12,4,22,58.9
2023,12,4,23,21.6
2023,12,5,0,22.0
2023,12,5,1,2.9
2023,12,5,2,70.4
2023,12,5,3,72.1
2023,12,5,4,109.3
2023,12,5,5,72.4
2023,12,5,6,13.0
2023,12,5,7,79.6
2023,12,5,8,39.0
2023,12,5,9,83.4
2023,12,5,10,35.2
2023,12,5,11,124.1
